CustomerID,Name,Email,Location,Gender,AgeGroup,CustomerType
CUST00712,Shane White,larryyoung@mcbride.com,"Port Tammy, New Mexico, Venezuela",Other,45-54,New
CUST00713,Joshua Richardson DDS,mhuerta@hotmail.com,"Tinaland, North Dakota, Jersey",Male,45-54,New
CUST00714,Ethan Blake,mbailey@cunningham.com,"Martinezburgh, Washington, Saint Helena",Female,18-24,VIP
CUST00715,Monica Rogers,keithparker@stewart-patterson.net,"Robertmouth, Nevada, Nigeria",Female,35-44,New
CUST00716,Sarah Hernandez,fle@gmail.com,"Evansfurt, New Hampshire, Denmark",Female,55+,Returning
CUST00717,David Nunez,qdavis@hansen.com,"New Tomton, Maryland, Macao",Other,18-24,Returning
CUST00718,Jeffery Smith,annefoster@gmail.com,"North Joseph, New Hampshire, Chad",Other,55+,New
CUST00719,Peter Lucas,lloydandrea@simpson.com,"North Katie, Tennessee, Somalia",Other,55+,Returning
CUST00720,Kevin Gonzales,zfritz@gmail.com,"Raymondtown, Ohio, Greenland",Other,45-54,New
CUST00721,Yvette Chavez,andreacampos@navarro.net,"South Joshualand, Massachusetts, Botswana",Male,35-44,Returning
CUST00722,Samuel Ryan,kyle04@gmail.com,"Port Julieborough, South Carolina, Timor-Leste",Male,25-34,New
CUST00723,Steven English MD,murphydaniel@mcmillan.info,"Welchshire, Arizona, Saint Vincent and the Grenadines",Other,18-24,New
CUST00724,Michael Smith,vtyler@hotmail.com,"Robertschester, Virginia, Luxembourg",Male,45-54,Returning
CUST00725,David Johnston,joseph35@gmail.com,"Port Jenniferchester, Ohio, Kiribati",Other,18-24,New
CUST00726,Penny Miller,laurayoung@reynolds.com,"Leahstad, Louisiana, Iceland",Female,45-54,VIP
CUST00727,Christopher Griffin,bgregory@mcdaniel.com,"Danielmouth, West Virginia, Kyrgyz Republic",Female,25-34,New
CUST00728,Michael Farmer,browncharles@hotmail.com,"Mccallland, Maryland, Myanmar",Male,45-54,New
CUST00729,Kimberly Cain,mccallangela@yahoo.com,"South Kelseytown, Vermont, Turks and Caicos Islands",Other,25-34,Returning
CUST00730,David Rosario,drewharmon@sellers.com,"West Ricky, Kansas, Nauru",Other,18-24,New
CUST00731,Amber Wells,collinssue@yahoo.com,"South Zoe, Alabama, France",Male,55+,Returning
CUST00732,Joan Le,xjames@crawford.com,"East Bradley, Nevada, Antarctica (the territory South of 60 deg S)",Female,45-54,Returning
CUST00733,Pamela Johnson,shanediaz@briggs.biz,"Brownborough, Montana, Nauru",Male,18-24,Returning
CUST00734,Richard Hayes,ericrobertson@velazquez.com,"Christopherstad, New York, Korea",Male,18-24,VIP
CUST00735,Carmen Murray,johncooper@gmail.com,"East Matthewville, Pennsylvania, Tanzania",Male,25-34,New
CUST00736,Susan Evans,toddnash@bailey-martinez.com,"South Aaron, West Virginia, Micronesia",Other,25-34,New
CUST00737,Hunter Garcia,brandi89@curtis.com,"Raybury, Minnesota, Kenya",Male,18-24,New
CUST00738,Derek Pitts,hernandezmichelle@yahoo.com,"Sullivanburgh, Washington, Martinique",Other,55+,VIP
CUST00739,John Le,ashleylowe@yahoo.com,"East Jessica, South Carolina, Korea",Male,55+,New
CUST00740,Timothy Lane,laura75@hotmail.com,"Amandaview, Arkansas, Saint Barthelemy",Male,45-54,New
CUST00741,Jeffrey Tran,wolson@phillips-mcdonald.org,"Melissafurt, Kansas, Sao Tome and Principe",Female,45-54,VIP
CUST00742,Tony Gutierrez,thomasmatthew@moss.biz,"Garyfort, Virginia, Togo",Other,25-34,Returning
CUST00743,Mary Taylor,peterstyler@hotmail.com,"Kristiport, Utah, Qatar",Male,18-24,Returning
CUST00744,Elizabeth Howard,ericksonedward@rodriguez.biz,"Nicholasberg, California, Mexico",Other,45-54,New
CUST00745,Eric Clayton,kevinallen@cantu-santos.org,"Krausefort, Wisconsin, British Virgin Islands",Female,45-54,VIP
CUST00746,Alexis Welch PhD,jodimcdonald@hotmail.com,"West Johnberg, Massachusetts, Kuwait",Male,55+,New
CUST00747,Ricardo Moss,kelly73@madden.com,"East Douglasburgh, Colorado, Timor-Leste",Female,18-24,New
CUST00748,Lisa Blair,cbaker@yahoo.com,"Port Fernandoville, Louisiana, India",Male,18-24,New
CUST00749,Nicholas Martinez,adam17@collins-barnes.com,"Port Anthonychester, Wyoming, Central African Republic",Other,35-44,New
CUST00750,Daniel Williams,daniel07@hotmail.com,"East Laura, Wisconsin, Cape Verde",Female,35-44,Returning
CUST00751,Lance Johnson,hebertpaige@vega-castillo.net,"Jeremyside, Oregon, Saint Barthelemy",Other,45-54,New
CUST00752,James Martin,wilsontracey@crawford.org,"North Raymondland, Iowa, Azerbaijan",Male,55+,New
CUST00753,Alec Day,latoya64@yahoo.com,"Rogersfort, Pennsylvania, Botswana",Male,35-44,Returning
CUST00754,Glen Ferguson DDS,curtisharris@hotmail.com,"Morganchester, Pennsylvania, Libyan Arab Jamahiriya",Other,45-54,Returning
CUST00755,James Burton,jeremy43@giles-smith.com,"Lake Emily, Maine, Latvia",Other,45-54,VIP
CUST00756,Janet Neal,jamiemartin@gill.com,"Lake Melanieberg, Kentucky, Switzerland",Female,35-44,Returning
CUST00757,Elizabeth Hamilton,adrienne18@young.net,"Glennfurt, New York, Sudan",Other,55+,New
CUST00758,Richard Lee,scott39@gmail.com,"Lake Chelseaport, New Hampshire, Saint Barthelemy",Male,18-24,New
CUST00759,Catherine Schneider,kristinebradley@hotmail.com,"New Kimberlyport, Hawaii, Belize",Male,45-54,New
CUST00760,Christopher David,joseph43@yahoo.com,"Watsonfort, Michigan, Western Sahara",Female,35-44,Returning
CUST00761,Michael Horn,maxwellamy@gmail.com,"North Larryside, New Hampshire, Guinea",Male,25-34,VIP
CUST00762,Beth Valenzuela,tinapeterson@yahoo.com,"Tinaberg, Missouri, India",Other,18-24,New
CUST00763,Dr. Kevin Morgan,uhicks@hill.com,"Mcdonaldstad, Minnesota, Uruguay",Other,45-54,New
CUST00764,Jerry Ryan,amiller@snyder.info,"Ericstad, Massachusetts, Maldives",Female,45-54,Returning
CUST00765,Lisa Padilla,wrobinson@yahoo.com,"Catherineside, Utah, Sierra Leone",Male,45-54,Returning
CUST00766,Elizabeth Martinez MD,sherryphillips@moody-gutierrez.com,"New Debramouth, Wyoming, Finland",Male,35-44,New
CUST00767,Wendy Garcia,sherrisanders@delgado-gutierrez.org,"Fryeland, Rhode Island, Singapore",Female,25-34,New
CUST00768,Carl Scott II,moralesmatthew@thomas.com,"East Patriciaborough, Delaware, Holy See (Vatican City State)",Female,55+,New
CUST00769,Maria Perez,lamberttara@yahoo.com,"Lake Billy, Louisiana, Bhutan",Female,25-34,New
CUST00770,Russell Miller,robinsonbeth@jenkins-wolf.org,"New Melissa, Delaware, Micronesia",Male,35-44,Returning
CUST00771,Matthew Ramirez,jasmine92@hotmail.com,"North Taylorchester, Mississippi, Guyana",Female,55+,New
CUST00772,Donna Lynn,christianpreston@freeman-harper.info,"Rebeccabury, West Virginia, Croatia",Male,25-34,New
CUST00773,Erin Hale,paulazimmerman@villarreal.biz,"Staceyshire, New Jersey, Brunei Darussalam",Female,18-24,VIP
CUST00774,Selena Ryan,pearsonaaron@rodriguez.com,"Carrollburgh, New Jersey, Tajikistan",Female,55+,New
CUST00775,Tracey Ramos,jennifer78@yahoo.com,"Cynthiamouth, Missouri, Equatorial Guinea",Other,18-24,New
CUST00776,Stacy Wallace,lisa32@owen.com,"Johnsonberg, Louisiana, Grenada",Male,18-24,Returning
CUST00777,Kristi Johnson,farrellsheila@perry.com,"West Jacobtown, Illinois, Heard Island and McDonald Islands",Male,18-24,New
CUST00778,Jose Wilson,connerheather@yahoo.com,"South Tyler, New Jersey, Serbia",Male,45-54,VIP
CUST00779,Kristine Scott,sharon07@turner.com,"Floresville, Indiana, Anguilla",Male,55+,New
CUST00780,Elizabeth Kim,phillipssara@miles-gallagher.info,"Lake Robert, California, Canada",Other,25-34,New
CUST00781,Danny Cannon,jamiethomas@smith-mcmillan.com,"Dillonmouth, West Virginia, Namibia",Female,55+,New
CUST00782,Daniel Clark,mary38@gmail.com,"Michellefurt, Montana, Luxembourg",Female,35-44,Returning
CUST00783,Chloe Nguyen,mendezcharles@silva-young.com,"New Ericborough, Massachusetts, Algeria",Female,25-34,New
CUST00784,Sean Taylor,anewman@guzman.com,"East Justinchester, New Mexico, Guernsey",Female,35-44,VIP
CUST00785,Paige Davies,mark44@gutierrez-phillips.com,"Louisside, Maryland, France",Male,18-24,VIP
CUST00786,Darren Mata,joshua93@lewis.com,"Watkinsside, Georgia, Suriname",Male,45-54,Returning
CUST00787,Christian Jensen,nwoodard@gmail.com,"North Jacqueline, Kentucky, Liberia",Female,45-54,Returning
CUST00788,Anthony Hooper,jessica62@gmail.com,"Tammieport, Missouri, Falkland Islands (Malvinas)",Other,35-44,New
CUST00789,Crystal Robinson,amber82@yahoo.com,"Andrealand, Maine, Argentina",Other,45-54,New
CUST00790,Kelly Juarez,kim70@kelly.biz,"Juarezborough, Wisconsin, Guernsey",Female,45-54,New
CUST00791,Christina Allison,brettcampos@gmail.com,"New Trevor, Alabama, Sweden",Other,25-34,New
CUST00792,Kimberly Burton,cheyenne36@gmail.com,"North Sara, New Mexico, Egypt",Female,18-24,New
CUST00793,Deborah Harris,nathantaylor@gmail.com,"Dennisville, Arkansas, Somalia",Other,18-24,VIP
CUST00794,Ashley Moore,knelson@knapp.com,"Anthonyport, Kentucky, Costa Rica",Other,55+,New
CUST00795,Ryan Vega,kristin50@yahoo.com,"Haydenhaven, Rhode Island, Macedonia",Male,55+,Returning
CUST00796,Mr. Edgar Thomas,chaserenee@flores.net,"North Jeromefurt, Idaho, Aruba",Male,45-54,Returning
CUST00797,Mark Delgado,diazdavid@garcia.com,"Leblancton, Delaware, Jamaica",Female,45-54,New
CUST00798,Chelsey Andrade,matthew02@wilson.net,"Patriciaborough, Connecticut, Norfolk Island",Female,35-44,Returning
CUST00799,Sean Bradley,pjordan@wright-ford.com,"North Jeffrey, South Carolina, Micronesia",Male,45-54,New
CUST00800,Nicholas Watson,christina60@booker.info,"Lake Meganchester, Arizona, Puerto Rico",Female,55+,Returning
CUST00801,Regina Yang,cindy67@yahoo.com,"Tyroneport, Utah, Holy See (Vatican City State)",Female,35-44,New
CUST00802,Donna Smith,tclarke@hotmail.com,"New Daniel, Kansas, Namibia",Male,55+,Returning
CUST00803,Patricia Hull,garrettmoore@hickman.com,"New Shannonmouth, Massachusetts, Djibouti",Other,25-34,Returning
CUST00804,Cheryl Allen,cookabigail@yahoo.com,"South Monicamouth, Illinois, Saint Lucia",Other,45-54,New
CUST00805,Frances Duran,yhanna@campbell.com,"New Timothy, Illinois, Pakistan",Male,35-44,VIP
CUST00806,Kara Frank,mullenann@brown.org,"Danielborough, Kansas, Brunei Darussalam",Other,18-24,New
CUST00807,Lisa Bailey,ajimenez@alvarez.net,"North Russellside, South Carolina, Bermuda",Male,35-44,New
CUST00808,Karen Brown,ckennedy@gmail.com,"Hintonchester, Indiana, Marshall Islands",Female,35-44,Returning
CUST00809,Tracy Allen,karen20@hotmail.com,"Diazburgh, South Carolina, Cayman Islands",Male,25-34,New
CUST00810,Christina Spencer,ayerskenneth@perez-atkinson.com,"Kennethborough, Ohio, Central African Republic",Female,18-24,New
CUST00811,Nicholas Rodriguez,ryandavis@west.net,"Gouldbury, Alaska, Brunei Darussalam",Other,18-24,New
CUST00812,Jeffrey Thornton,arielsmith@jones.com,"East Marie, Arkansas, Turkey",Female,55+,Returning
CUST00813,Austin Bell,wdiaz@martin.com,"North Elizabeth, Nevada, Ecuador",Male,45-54,New
CUST00814,Tracy Clark,ycannon@hotmail.com,"Sabrinachester, New York, Tajikistan",Other,35-44,New
CUST00815,Kimberly Price,betty45@gmail.com,"South Ashley, Connecticut, El Salvador",Other,18-24,New
CUST00816,Michael Goodwin,deborahhamilton@gmail.com,"South Brentberg, Minnesota, Western Sahara",Female,35-44,New
CUST00817,Darryl Miller,christopheryates@cobb.net,"Lake Diana, Pennsylvania, Bhutan",Male,18-24,New
CUST00818,Natalie Berry,katherine94@nelson-rice.biz,"West Kennethport, Indiana, Bahamas",Female,18-24,Returning
CUST00819,Jerry Valdez,williamsjoanna@jones.biz,"Georgeville, Ohio, Pakistan",Other,18-24,New
CUST00820,Justin Newton,murrayjacob@johnson-carter.com,"Heatherborough, Nevada, Guinea-Bissau",Female,55+,New
CUST00821,Linda Griffith,davisdennis@nelson.biz,"Kennethland, Virginia, Georgia",Female,35-44,New
CUST00822,Casey Rodriguez,shannonbolton@gmail.com,"Port Cynthia, Rhode Island, Saint Vincent and the Grenadines",Male,35-44,New
CUST00823,Christopher Johnson,kendra60@yahoo.com,"North Tammyburgh, New York, Ghana",Other,45-54,Returning
CUST00824,Jeffrey Walker,petersenbrittany@hotmail.com,"East Ryanhaven, Vermont, Seychelles",Female,25-34,New
CUST00825,Mark Adams,chadwalters@patel.com,"South Matthewtown, Ohio, Bhutan",Other,25-34,Returning
CUST00826,Scott Combs,sblanchard@ward-park.net,"New Tyroneton, Missouri, Monaco",Male,25-34,Returning
CUST00827,Andrew Crawford,cunninghamjared@weber.org,"East Katherine, Vermont, United States of America",Male,55+,Returning
CUST00828,Levi Buchanan,gregory09@hotmail.com,"West Danielchester, Delaware, Tuvalu",Male,55+,New
CUST00829,Tony Kaiser,dianasmith@hotmail.com,"East Michael, Colorado, Faroe Islands",Other,35-44,Returning
CUST00830,Jerry Contreras,steven29@mooney.com,"Port Hayley, Montana, Cape Verde",Male,18-24,New
CUST00831,Lisa Barker,erichards@yahoo.com,"West Lesliefurt, South Carolina, India",Female,18-24,New
CUST00832,Tiffany Rodriguez,shoffman@holloway-ayala.biz,"New Sheenabury, West Virginia, Tajikistan",Other,45-54,New
CUST00833,Charles Shelton,njackson@hotmail.com,"Josephville, Tennessee, Zimbabwe",Other,55+,New
CUST00834,Deanna Beltran,houstonpaul@hotmail.com,"North Deborahberg, Nevada, Micronesia",Male,55+,Returning
CUST00835,Melissa Sexton,framirez@shaffer-anderson.info,"South Jamieberg, Washington, Guinea-Bissau",Other,55+,New
CUST00836,Kiara Franklin,susan77@miller.net,"Ruizborough, Tennessee, South Georgia and the South Sandwich Islands",Female,55+,New
CUST00837,David Evans,brownrachel@johnson-williamson.com,"West Michael, Maryland, Rwanda",Other,18-24,VIP
CUST00838,Glenn Bolton DDS,martinelizabeth@lewis.com,"East Cynthia, Massachusetts, Netherlands",Other,55+,New
CUST00839,Jeremiah Mahoney,eddie24@carney.biz,"Villarrealmouth, Georgia, Latvia",Female,55+,Returning
CUST00840,Lauren Allison,deborahlynch@gmail.com,"East Christophershire, Hawaii, Trinidad and Tobago",Male,18-24,New
CUST00841,Michael Garcia,whitedaniel@hotmail.com,"East Peterfurt, Nevada, Georgia",Male,55+,Returning
CUST00842,Robert Miller,alyssa68@gmail.com,"New Kaitlinburgh, Nebraska, Zimbabwe",Female,45-54,New
CUST00843,Katie Ellison,melissa05@hotmail.com,"North Sheila, Georgia, Dominica",Male,18-24,New
CUST00844,Samantha Walker,jonathonjackson@gmail.com,"Luisport, South Carolina, British Indian Ocean Territory (Chagos Archipelago)",Other,35-44,New
CUST00845,Debra Lee,hudsonrobert@hotmail.com,"Parkershire, Ohio, Armenia",Female,25-34,New
CUST00846,Leslie Crosby,adrienne55@yahoo.com,"Port Lindashire, Idaho, Faroe Islands",Female,45-54,New
CUST00847,Robert Cherry,michael79@hotmail.com,"Port Robertport, Wisconsin, Burundi",Other,55+,New
CUST00848,Kayla Gill,omcdonald@garcia.info,"Port Alexisport, Idaho, Micronesia",Other,18-24,VIP
CUST00849,Donna Johnson,amandathomas@jones.com,"Lutzhaven, Maryland, Israel",Other,35-44,New
CUST00850,Carolyn Foster,tcharles@yahoo.com,"North Jonathanmouth, Mississippi, Puerto Rico",Male,25-34,New
CUST00851,Caitlin Chang,keithjohnson@gibson.com,"East Susan, New York, Mozambique",Male,55+,New
CUST00852,Jacqueline Keller,jennifer15@collins.org,"Port Lori, New York, Jamaica",Male,55+,Returning
CUST00853,Tammy Martin,josephkoch@glover-harris.com,"Jeffreybury, West Virginia, Japan",Other,18-24,Returning
CUST00854,Victor Bentley,patriciagutierrez@yahoo.com,"Richardside, South Dakota, Lebanon",Other,25-34,Returning
CUST00855,John Duran,gregory70@yahoo.com,"Phillipsfurt, Illinois, Cayman Islands",Female,25-34,New
CUST00856,Tyler Palmer,whitemegan@rowe.net,"Lake Patrickberg, Virginia, French Southern Territories",Other,45-54,Returning
CUST00857,Paul Hernandez,rolsen@meyer.com,"Hamiltonstad, Ohio, Tajikistan",Female,35-44,New
CUST00858,Mr. Craig Herrera,robertssteven@daniels.com,"Munozland, Wisconsin, Taiwan",Other,55+,New
CUST00859,Lindsay Craig,hoganderek@warren.com,"Jacksonstad, Connecticut, Togo",Female,18-24,New
CUST00860,Jacob Lewis,petersenjustin@smith-lawson.com,"North Adam, Virginia, Aruba",Male,35-44,New
CUST00861,Jesse Guerra,anthony76@ramos.com,"Brianchester, Iowa, Slovakia (Slovak Republic)",Female,55+,Returning
CUST00862,William Poole,rebecca57@smith-brown.com,"Carsonmouth, North Dakota, Norway",Female,55+,VIP
CUST00863,Craig Gillespie,salvarado@gmail.com,"West Suzanneside, Rhode Island, American Samoa",Other,45-54,New
CUST00864,Angelica Travis,natalie20@hampton-williams.org,"Laurenberg, Oregon, Aruba",Male,25-34,New
CUST00865,Blake Baker,lhunter@hicks-brown.info,"Hernandezmouth, New York, Jersey",Male,45-54,New
CUST00866,Randall Mahoney,anna65@schwartz-oliver.com,"Mirandamouth, Minnesota, Germany",Other,35-44,New
CUST00867,Ronald Collier,qsimmons@valenzuela-mitchell.com,"West Kimberly, Arizona, Cook Islands",Female,25-34,New
CUST00868,Mr. Michael Green Jr.,ryanlarsen@leonard.biz,"Simmonsfort, Maryland, Congo",Male,45-54,Returning
CUST00869,Jason Harris,lawrenceholly@harris.com,"Lake Staceymouth, Alaska, Kiribati",Male,25-34,New
CUST00870,Steven Delgado,nguyendana@gmail.com,"Harperfort, Delaware, Aruba",Male,45-54,New
CUST00871,Kristie Trujillo,scottamanda@yahoo.com,"West Crystalhaven, Nevada, Somalia",Female,45-54,New
CUST00872,Robin Lewis,kwright@yahoo.com,"North Michaelfort, Michigan, Bulgaria",Other,25-34,New
CUST00873,Michael Roberts,kelseyrobbins@harris.biz,"Sanchezside, Oregon, Comoros",Female,45-54,New
CUST00874,Mrs. Rebecca Thompson,zmaldonado@hotmail.com,"Nancyberg, Hawaii, Andorra",Male,25-34,New
CUST00875,Travis Anderson,qmeyer@lowery-nguyen.com,"New Rebecca, Kansas, Cook Islands",Male,45-54,Returning
CUST00876,Michael Rodriguez,brian95@gmail.com,"Jenniferbury, New Mexico, Taiwan",Female,25-34,New
CUST00877,Andrew Miller,gonzalezsusan@hotmail.com,"Cherryview, New Mexico, Germany",Male,35-44,New
CUST00878,Joseph Lopez,paul69@yahoo.com,"Dudleyshire, Colorado, Holy See (Vatican City State)",Male,18-24,New
CUST00879,Caleb Nelson,whitesteven@hotmail.com,"South Williamburgh, Georgia, Chile",Female,45-54,Returning
CUST00880,Chad Lopez,ejones@moore-burgess.net,"Willishaven, Wyoming, Mauritania",Female,55+,Returning
CUST00881,Samuel Henderson,chadrogers@hotmail.com,"Emilyview, Kentucky, Cyprus",Other,45-54,New
CUST00882,Jasmine Solomon,floresjames@hotmail.com,"South Lorishire, New Hampshire, Seychelles",Female,55+,New
CUST00883,Duane Wright,allison80@yahoo.com,"New Amandaburgh, Ohio, Italy",Other,45-54,New
CUST00884,Brenda Wang,hooperlaura@bender.com,"New William, Missouri, Malawi",Male,45-54,New
CUST00885,Vincent Johnson,daniel47@archer-phillips.com,"Virginiaview, Colorado, Lithuania",Male,45-54,New
CUST00886,Whitney Irwin,lisagarcia@hotmail.com,"Jillhaven, New Jersey, Russian Federation",Male,18-24,New
CUST00887,Cory Pratt,travisgregory@hotmail.com,"Archerborough, Connecticut, Ecuador",Male,25-34,New
CUST00888,Amy Martinez,wellschristine@gmail.com,"Weaverberg, Hawaii, Gambia",Male,55+,VIP
CUST00889,Erica Stone,tcarr@yahoo.com,"Jacobfort, Ohio, Japan",Male,55+,New
CUST00890,Amanda Farrell,ljames@ortiz.com,"Walkerville, Iowa, Guinea",Male,55+,New
CUST00891,Joseph Phillips,mwilliams@gmail.com,"South Elizabethton, Idaho, Netherlands Antilles",Female,18-24,Returning
CUST00892,Tracey Fisher,johnedwards@gmail.com,"Lake Katherine, Delaware, Palestinian Territory",Other,18-24,New
CUST00893,Michelle Larsen,angieodonnell@marquez.org,"Lake Alexa, Minnesota, Malta",Female,45-54,New
CUST00894,Antonio Adams,emily71@robinson-khan.com,"New Ian, North Dakota, Indonesia",Other,45-54,New
CUST00895,Jessica Bradley,dustinrivera@hotmail.com,"North Wendy, New Jersey, Turkmenistan",Male,35-44,VIP
CUST00896,Elizabeth Davis,richardvalencia@hotmail.com,"New John, Minnesota, Belarus",Female,18-24,New
CUST00897,Stephanie Nunez,debra98@yahoo.com,"Cynthiaborough, New York, Paraguay",Male,35-44,Returning
CUST00898,Tina Mendez,preyes@olson-jimenez.com,"Port Katelyn, Delaware, United Kingdom",Other,18-24,Returning
CUST00899,Michelle Young,trevor47@padilla.com,"Hamiltonmouth, Idaho, Zimbabwe",Other,18-24,New
CUST00900,Alexander Nguyen,brenda41@hotmail.com,"South Brandiville, Delaware, Russian Federation",Male,35-44,VIP
CUST00901,Nicole Collier,johnsonkeith@gmail.com,"West Ronaldborough, Kentucky, Macao",Female,45-54,New
CUST00902,Martha Davis,ugarcia@webb.net,"Kevinhaven, Nebraska, Serbia",Other,45-54,VIP
CUST00903,Eric Mclaughlin,kguerrero@hotmail.com,"North Sherryberg, Michigan, South Georgia and the South Sandwich Islands",Female,35-44,Returning
